kind,file,exportName,slug,vertical,category,archetype,totalBlocks,visualBlocks,hasLeadInfographic,retrofitPriority,title
"article","rv-dealer.ts","rvDealerArticles","what-should-a-rv-dealer-actually-pay-for-software","rv-dealer","","A-CostBreakdown",13,0,false,"high","What Should a 18-Person RV dealership Actually Pay for Software?"
"article","rv-dealer.ts","rvDealerArticles","rv-trader-dealer-vs-rvt-dealer-which-fits-your-rv-dealer","rv-dealer","","B-ToolComparison",7,0,false,"high","RV Trader Dealer Advertising vs. RVT.com Dealer Advertising: Which One Actually Fits Your RV dealership?"
"article","rv-dealer.ts","rvDealerArticles","ids-rv-vs-wheelbase-dms-which-fits-your-rv-dealer","rv-dealer","","B-ToolComparison",7,0,false,"high","IDS RV vs. Wheelbase: Which One Actually Fits Your RV dealership?"
"article","rv-dealer.ts","rvDealerArticles","signs-your-rv-dealer-has-saas-sprawl","rv-dealer","","C-SprawlDiagnostic",3,0,false,"high","Signs Your RV dealership Has SaaS Sprawl (And What It's Costing You)"
"article","rv-dealer.ts","rvDealerArticles","integration-stack-for-rv-dealer","rv-dealer","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for RV dealership"
"article","security-system-installation.ts","securitySystemInstallationArticles","what-should-a-security-system-installation-actually-pay-for-software","security-system-installation","","A-CostBreakdown",13,0,false,"high","What Should a 12-Person Security System Installation Company Actually Pay for Software?"
"article","security-system-installation.ts","securitySystemInstallationArticles","service-fusion-vs-jobber-which-fits-your-security-system-installation","security-system-installation","","B-ToolComparison",7,0,false,"high","Service Fusion vs. Jobber: Which One Actually Fits Your Security Installation Company?"
"article","security-system-installation.ts","securitySystemInstallationArticles","service-fusion-vs-jobber-cost-breakdown-for-security-system-installation","security-system-installation","","B-ToolComparison",7,0,false,"high","Service Fusion vs. Jobber: Cost Breakdown for a Security Installation Company"
"article","security-system-installation.ts","securitySystemInstallationArticles","signs-your-security-system-installation-has-saas-sprawl","security-system-installation","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Security Installation Company Has SaaS Sprawl (And What It's Costing You)"
"article","security-system-installation.ts","securitySystemInstallationArticles","service-fusion-alarm-com-sedonaoffice-integration-stack","security-system-installation","","D-IntegrationStack",3,0,false,"high","Service Fusion + Alarm.com + SedonaOffice: The Security Installer Stack That Actually Works"
"article","self-storage.ts","selfStorageArticles","what-should-a-self-storage-actually-pay-for-software","self-storage","","A-CostBreakdown",13,0,false,"high","What Should a 6-Person SelfStorage facility Actually Pay for Software?"
"article","self-storage.ts","selfStorageArticles","storedge-vs-sitelink-which-fits-your-self-storage","self-storage","","B-ToolComparison",7,0,false,"high","StorEDGE vs. SiteLink: Which One Actually Fits Your SelfStorage facility?"
"article","self-storage.ts","selfStorageArticles","storedge-vs-sitelink-cost-breakdown-for-self-storage","self-storage","","B-ToolComparison",7,0,false,"high","StorEDGE vs. SiteLink: Cost Breakdown for a SelfStorage facility"
"article","self-storage.ts","selfStorageArticles","signs-your-self-storage-has-saas-sprawl","self-storage","","C-SprawlDiagnostic",3,0,false,"high","Signs Your SelfStorage facility Has SaaS Sprawl (And What It's Costing You)"
"article","self-storage.ts","selfStorageArticles","integration-stack-for-self-storage","self-storage","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for SelfStorage facility"
"article","senior-living.ts","seniorLivingArticles","what-should-a-senior-living-actually-pay-for-software","senior-living","","A-CostBreakdown",13,0,false,"high","What Should a 42-Person Senior living facility Actually Pay for Software?"
"article","senior-living.ts","seniorLivingArticles","enquire-crm-vs-sherpa-crm-which-fits-your-senior-living","senior-living","","B-ToolComparison",7,0,false,"high","Enquire CRM vs. Sherpa CRM: Which One Actually Fits Your Senior living facility?"
"article","senior-living.ts","seniorLivingArticles","pointclickcare-vs-matrixcare-which-fits-your-senior-living","senior-living","","B-ToolComparison",7,0,false,"high","PointClickCare vs. MatrixCare: Which One Actually Fits Your Senior living facility?"
"article","senior-living.ts","seniorLivingArticles","signs-your-senior-living-has-saas-sprawl","senior-living","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Senior living facility Has SaaS Sprawl (And What It's Costing You)"
"article","senior-living.ts","seniorLivingArticles","integration-stack-for-senior-living","senior-living","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Senior living facility"
"article","solar-installation.ts","solarInstallationArticles","what-should-a-solar-installation-actually-pay-for-software","solar-installation","","A-CostBreakdown",13,0,false,"high","What Should a 18-Person Solar installation company Actually Pay for Software?"
"article","solar-installation.ts","solarInstallationArticles","aurora-solar-vs-opensolar-which-fits-your-solar-installation","solar-installation","","B-ToolComparison",7,0,false,"high","Aurora Solar vs. OpenSolar: Which One Actually Fits Your Solar installation company?"
"article","solar-installation.ts","solarInstallationArticles","aurora-solar-vs-opensolar-cost-breakdown-for-solar-installation","solar-installation","","B-ToolComparison",7,0,false,"high","Aurora Solar vs. OpenSolar: Cost Breakdown for a Solar installation company"
"article","solar-installation.ts","solarInstallationArticles","signs-your-solar-installation-has-saas-sprawl","solar-installation","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Solar installation company Has SaaS Sprawl (And What It's Costing You)"
"article","solar-installation.ts","solarInstallationArticles","integration-stack-for-solar-installation","solar-installation","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Solar installation company"
"article","spa-and-massage.ts","spaAndMassageArticles","what-should-a-10-person-day-spa-actually-pay-for-software","spa-and-massage","","A-CostBreakdown",13,0,false,"high","What Should a 10-Person Day Spa Actually Pay for Software?"
"article","spa-and-massage.ts","spaAndMassageArticles","vagaro-vs-mindbody-vs-zenoti-vs-book4time-which-fits","spa-and-massage","","B-ToolComparison",11,0,false,"high","Vagaro vs. Mindbody vs. Zenoti vs. Book4Time: Which Spa Software Fits Your Business?"
"article","spa-and-massage.ts","spaAndMassageArticles","best-review-management-software-for-spas","spa-and-massage","","D-IntegrationStack",7,0,false,"high","Best Review Management Software for Spas"
"article","spa-and-massage.ts","spaAndMassageArticles","signs-your-day-spa-has-saas-sprawl","spa-and-massage","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Day Spa Has SaaS Sprawl (And What It's Costing You)"
"article","spa-and-massage.ts","spaAndMassageArticles","vagaro-quickbooks-stripe-integration-stack","spa-and-massage","","D-IntegrationStack",3,0,false,"high","Vagaro + QuickBooks + Stripe: The Day Spa Integration Stack That Actually Works"
"article","staffing-agency.ts","staffingAgencyArticles","what-should-a-staffing-agency-actually-pay-for-software","staffing-agency","","A-CostBreakdown",13,0,false,"high","What Should a 20-Person Staffing agency Actually Pay for Software?"
"article","staffing-agency.ts","staffingAgencyArticles","bullhorn-vs-jobdiva-which-fits-your-staffing-agency","staffing-agency","","B-ToolComparison",7,0,false,"high","Bullhorn vs. JobDiva: Which One Actually Fits Your Staffing agency?"
"article","staffing-agency.ts","staffingAgencyArticles","bullhorn-vs-jobdiva-cost-breakdown-for-staffing-agency","staffing-agency","","B-ToolComparison",7,0,false,"high","Bullhorn vs. JobDiva: Cost Breakdown for a Staffing agency"
"article","staffing-agency.ts","staffingAgencyArticles","signs-your-staffing-agency-has-saas-sprawl","staffing-agency","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Staffing agency Has SaaS Sprawl (And What It's Costing You)"
"article","staffing-agency.ts","staffingAgencyArticles","integration-stack-for-staffing-agency","staffing-agency","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Staffing agency"
"article","tire-shop.ts","tireShopArticles","what-should-a-tire-shop-actually-pay-for-software","tire-shop","","A-CostBreakdown",13,0,false,"high","What Should a 12-Person Tire shop Actually Pay for Software?"
"article","tire-shop.ts","tireShopArticles","tire-master-vs-maxxtraxx-which-fits-your-tire-shop","tire-shop","","B-ToolComparison",7,0,false,"high","Tire Master (Epicor) vs. MaxxTraxx: Which One Actually Fits Your Tire shop?"
"article","tire-shop.ts","tireShopArticles","tire-master-vs-maxxtraxx-cost-breakdown-for-tire-shop","tire-shop","","B-ToolComparison",7,0,false,"high","Tire Master (Epicor) vs. MaxxTraxx: Cost Breakdown for a Tire shop"
"article","tire-shop.ts","tireShopArticles","signs-your-tire-shop-has-saas-sprawl","tire-shop","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Tire shop Has SaaS Sprawl (And What It's Costing You)"
"article","tire-shop.ts","tireShopArticles","integration-stack-for-tire-shop","tire-shop","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Tire shop"
"article","towing.ts","towingArticles","what-should-a-towing-actually-pay-for-software","towing","","A-CostBreakdown",13,0,false,"high","What Should a 8-Person Towing company Actually Pay for Software?"
"article","towing.ts","towingArticles","towbook-vs-beacon-software-which-fits-your-towing","towing","","B-ToolComparison",7,0,false,"high","TowBook vs. Beacon Software: Which One Actually Fits Your Towing company?"
"article","towing.ts","towingArticles","towbook-vs-beacon-software-cost-breakdown-for-towing","towing","","B-ToolComparison",7,0,false,"high","TowBook vs. Beacon Software: Cost Breakdown for a Towing company"
"article","towing.ts","towingArticles","signs-your-towing-has-saas-sprawl","towing","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Towing company Has SaaS Sprawl (And What It's Costing You)"
"article","towing.ts","towingArticles","integration-stack-for-towing","towing","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Towing company"
"article","tree-service.ts","treeServiceArticles","what-should-a-tree-service-actually-pay-for-software","tree-service","","A-CostBreakdown",13,0,false,"high","What Should a 10-Person Tree service company Actually Pay for Software?"
"article","tree-service.ts","treeServiceArticles","singleops-vs-arborgold-which-fits-your-tree-service","tree-service","","B-ToolComparison",7,0,false,"high","SingleOps vs. Arborgold: Which One Actually Fits Your Tree service company?"
"article","tree-service.ts","treeServiceArticles","singleops-vs-arborgold-cost-breakdown-for-tree-service","tree-service","","B-ToolComparison",7,0,false,"high","SingleOps vs. Arborgold: Cost Breakdown for a Tree service company"
"article","tree-service.ts","treeServiceArticles","signs-your-tree-service-has-saas-sprawl","tree-service","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Tree service company Has SaaS Sprawl (And What It's Costing You)"
"article","tree-service.ts","treeServiceArticles","integration-stack-for-tree-service","tree-service","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Tree service company"
"article","trucking-logistics.ts","truckingLogisticsArticles","what-should-a-trucking-logistics-actually-pay-for-software","trucking-logistics","","A-CostBreakdown",13,0,false,"high","What Should a 20-Person Trucking and logistics company Actually Pay for Software?"
"article","trucking-logistics.ts","truckingLogisticsArticles","dat-load-board-vs-truckstop-which-fits-your-trucking-logistics","trucking-logistics","","B-ToolComparison",7,0,false,"high","DAT Load Board vs. Truckstop.com Load Board: Which One Actually Fits Your Trucking and logistics company?"
"article","trucking-logistics.ts","truckingLogisticsArticles","samsara-vs-motive-which-fits-your-trucking-logistics","trucking-logistics","","B-ToolComparison",7,0,false,"high","Samsara vs. Motive: Which One Actually Fits Your Trucking and logistics company?"
"article","trucking-logistics.ts","truckingLogisticsArticles","signs-your-trucking-logistics-has-saas-sprawl","trucking-logistics","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Trucking and logistics company Has SaaS Sprawl (And What It's Costing You)"
"article","trucking-logistics.ts","truckingLogisticsArticles","integration-stack-for-trucking-logistics","trucking-logistics","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Trucking and logistics company"
"article","urgent-care.ts","urgentCareArticles","what-should-a-urgent-care-actually-pay-for-software","urgent-care","","A-CostBreakdown",13,0,false,"high","What Should a 18-Person Urgent care clinic Actually Pay for Software?"
"article","urgent-care.ts","urgentCareArticles","podium-vs-weave-which-fits-your-urgent-care","urgent-care","","B-ToolComparison",7,0,false,"high","Podium vs. Weave: Which One Actually Fits Your Urgent care clinic?"
"article","urgent-care.ts","urgentCareArticles","experity-vs-athenahealth-which-fits-your-urgent-care","urgent-care","","B-ToolComparison",7,0,false,"high","Experity vs. athenahealth: Which One Actually Fits Your Urgent care clinic?"
"article","urgent-care.ts","urgentCareArticles","signs-your-urgent-care-has-saas-sprawl","urgent-care","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Urgent care clinic Has SaaS Sprawl (And What It's Costing You)"
"article","urgent-care.ts","urgentCareArticles","integration-stack-for-urgent-care","urgent-care","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Urgent care clinic"
"article","veterinary.ts","veterinaryArticles","what-should-a-20-person-veterinary-clinic-actually-pay-for-software","veterinary","","A-CostBreakdown",13,0,false,"high","What Should a 20-Person Veterinary Clinic Actually Pay for Software?"
"article","veterinary.ts","veterinaryArticles","ezyvet-vs-idexx-cornerstone-vs-covetrus-pulse-which-fits","veterinary","","B-ToolComparison",9,0,false,"high","ezyVet vs. IDEXX Cornerstone vs. Covetrus Pulse: Which PIMS Fits Your Clinic?"
"article","veterinary.ts","veterinaryArticles","best-patient-communication-software-for-veterinary-clinics","veterinary","","B-ToolComparison",8,0,false,"high","Best Patient Communication Software for Veterinary Clinics"
"article","veterinary.ts","veterinaryArticles","signs-your-veterinary-clinic-has-saas-sprawl","veterinary","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Veterinary Clinic Has SaaS Sprawl (And What It's Costing You)"
"article","veterinary.ts","veterinaryArticles","ezyvet-weave-stripe-integration-stack","veterinary","","D-IntegrationStack",3,0,false,"high","ezyVet + Weave + Stripe: The Veterinary Clinic Stack That Actually Works"
"article","videography-production.ts","videographyProductionArticles","what-should-a-videography-production-actually-pay-for-software","videography-production","","A-CostBreakdown",13,0,false,"high","What Should a 10-Person Videography production company Actually Pay for Software?"
"article","videography-production.ts","videographyProductionArticles","studiobinder-vs-yamdu-which-fits-your-videography-production","videography-production","","B-ToolComparison",7,0,false,"high","StudioBinder vs. Yamdu: Which One Actually Fits Your Videography production company?"
"article","videography-production.ts","videographyProductionArticles","studiobinder-vs-yamdu-cost-breakdown-for-videography-production","videography-production","","B-ToolComparison",7,0,false,"high","StudioBinder vs. Yamdu: Cost Breakdown for a Videography production company"
"article","videography-production.ts","videographyProductionArticles","signs-your-videography-production-has-saas-sprawl","videography-production","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Videography production company Has SaaS Sprawl (And What It's Costing You)"
"article","videography-production.ts","videographyProductionArticles","integration-stack-for-videography-production","videography-production","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Videography production company"
"article","warehousing.ts","warehousingArticles","what-should-a-warehousing-actually-pay-for-software","warehousing","","A-CostBreakdown",13,0,false,"high","What Should a 22-Person Warehousing company Actually Pay for Software?"
"article","warehousing.ts","warehousingArticles","shiphero-vs-extensiv-which-fits-your-warehousing","warehousing","","B-ToolComparison",7,0,false,"high","ShipHero vs. Extensiv 3PL Warehouse Manager: Which One Actually Fits Your Warehousing company?"
"article","warehousing.ts","warehousingArticles","shiphero-vs-extensiv-cost-breakdown-for-warehousing","warehousing","","B-ToolComparison",7,0,false,"high","ShipHero vs. Extensiv 3PL Warehouse Manager: Cost Breakdown for a Warehousing company"
"article","warehousing.ts","warehousingArticles","signs-your-warehousing-has-saas-sprawl","warehousing","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Warehousing company Has SaaS Sprawl (And What It's Costing You)"
"article","warehousing.ts","warehousingArticles","integration-stack-for-warehousing","warehousing","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Warehousing company"
"article","web-design-agency.ts","webDesignAgencyArticles","what-should-a-web-design-agency-actually-pay-for-software","web-design-agency","","A-CostBreakdown",13,0,false,"high","What Should a 9-Person Web design agency Actually Pay for Software?"
"article","web-design-agency.ts","webDesignAgencyArticles","harvest-vs-toggl-track-which-fits-your-web-design-agency","web-design-agency","","B-ToolComparison",7,0,false,"high","Harvest vs. Toggl Track: Which One Actually Fits Your Web design agency?"
"article","web-design-agency.ts","webDesignAgencyArticles","harvest-vs-toggl-track-cost-breakdown-for-web-design-agency","web-design-agency","","B-ToolComparison",7,0,false,"high","Harvest vs. Toggl Track: Cost Breakdown for a Web design agency"
"article","web-design-agency.ts","webDesignAgencyArticles","signs-your-web-design-agency-has-saas-sprawl","web-design-agency","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Web design agency Has SaaS Sprawl (And What It's Costing You)"
"article","web-design-agency.ts","webDesignAgencyArticles","integration-stack-for-web-design-agency","web-design-agency","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Web design agency"
"article","wedding-planning.ts","weddingPlanningArticles","what-should-a-wedding-planning-actually-pay-for-software","wedding-planning","","A-CostBreakdown",13,0,false,"high","What Should a 8-Person Wedding planning company Actually Pay for Software?"
"article","wedding-planning.ts","weddingPlanningArticles","honeybook-vs-dubsado-which-fits-your-wedding-planning","wedding-planning","","B-ToolComparison",7,0,false,"high","HoneyBook vs. Dubsado: Which One Actually Fits Your Wedding planning company?"
"article","wedding-planning.ts","weddingPlanningArticles","weddingwire-vs-the-knot-which-fits-your-wedding-planning","wedding-planning","","B-ToolComparison",7,0,false,"high","WeddingWire vs. The Knot: Which One Actually Fits Your Wedding planning company?"
"article","wedding-planning.ts","weddingPlanningArticles","signs-your-wedding-planning-has-saas-sprawl","wedding-planning","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Wedding planning company Has SaaS Sprawl (And What It's Costing You)"
"article","wedding-planning.ts","weddingPlanningArticles","integration-stack-for-wedding-planning","wedding-planning","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Wedding planning company"
"article","wholesale-distribution.ts","wholesaleDistributionArticles","what-should-a-wholesale-distribution-actually-pay-for-software","wholesale-distribution","","A-CostBreakdown",13,0,false,"high","What Should a 30-Person Wholesale distribution company Actually Pay for Software?"
"article","wholesale-distribution.ts","wholesaleDistributionArticles","cin7-core-vs-fishbowl-inventory-which-fits-your-wholesale-distribution","wholesale-distribution","","B-ToolComparison",7,0,false,"high","Cin7 Core vs. Fishbowl Inventory: Which One Actually Fits Your Wholesale distribution company?"
"article","wholesale-distribution.ts","wholesaleDistributionArticles","cin7-core-vs-fishbowl-inventory-cost-breakdown-for-wholesale-distribution","wholesale-distribution","","B-ToolComparison",7,0,false,"high","Cin7 Core vs. Fishbowl Inventory: Cost Breakdown for a Wholesale distribution company"
"article","wholesale-distribution.ts","wholesaleDistributionArticles","signs-your-wholesale-distribution-has-saas-sprawl","wholesale-distribution","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Wholesale distribution company Has SaaS Sprawl (And What It's Costing You)"
"article","wholesale-distribution.ts","wholesaleDistributionArticles","integration-stack-for-wholesale-distribution","wholesale-distribution","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Wholesale distribution company"
"article","window-and-door-installation.ts","windowAndDoorInstallationArticles","what-should-a-window-and-door-installation-actually-pay-for-software","window-and-door-installation","","A-CostBreakdown",13,0,false,"high","What Should a 15-Person Window and door installation company Actually Pay for Software?"
"article","window-and-door-installation.ts","windowAndDoorInstallationArticles","improveit-360-vs-leap-which-fits-your-window-and-door-installation","window-and-door-installation","","B-ToolComparison",7,0,false,"high","Improveit 360 vs. Leap: Which One Actually Fits Your Window and door installation company?"
"article","window-and-door-installation.ts","windowAndDoorInstallationArticles","improveit-360-vs-leap-cost-breakdown-for-window-and-door-installation","window-and-door-installation","","B-ToolComparison",7,0,false,"high","Improveit 360 vs. Leap: Cost Breakdown for a Window and door installation company"
"article","window-and-door-installation.ts","windowAndDoorInstallationArticles","signs-your-window-and-door-installation-has-saas-sprawl","window-and-door-installation","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Window and door installation company Has SaaS Sprawl (And What It's Costing You)"
"article","window-and-door-installation.ts","windowAndDoorInstallationArticles","integration-stack-for-window-and-door-installation","window-and-door-installation","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Window and door installation company"
"article","winery.ts","wineryArticles","what-should-a-winery-actually-pay-for-software","winery","","A-CostBreakdown",13,0,false,"high","What Should a 20-Person Winery Actually Pay for Software?"
"article","winery.ts","wineryArticles","commerce7-vs-winedirect-which-fits-your-winery","winery","","B-ToolComparison",7,0,false,"high","Commerce7 vs. WineDirect: Which One Actually Fits Your Winery?"
"article","winery.ts","wineryArticles","vintrace-vs-innovint-which-fits-your-winery","winery","","B-ToolComparison",7,0,false,"high","vintrace vs. InnoVint: Which One Actually Fits Your Winery?"
"article","winery.ts","wineryArticles","signs-your-winery-has-saas-sprawl","winery","","C-SprawlDiagnostic",3,0,false,"high","Signs Your Winery Has SaaS Sprawl (And What It's Costing You)"
"article","winery.ts","wineryArticles","integration-stack-for-winery","winery","","D-IntegrationStack",3,0,false,"high","Software Integration Guide for Winery"
"article","yoga-studio.ts","yogaStudioArticles","yoga-studio-software-cost-breakdown","yoga-studio","","A-CostBreakdown",3,0,false,"high","Yoga Studio Software Cost Breakdown: What a 6-Person Studio Actually Pays"
"article","yoga-studio.ts","yogaStudioArticles","mindbody-vs-momence-yoga-studio","yoga-studio","","D-IntegrationStack",3,0,false,"high","Mindbody vs Momence: Which Yoga Studio Scheduler Fits Your Budget?"
"article","yoga-studio.ts","yogaStudioArticles","vagaro-vs-mindbody-yoga-studio","yoga-studio","","B-ToolComparison",3,0,false,"high","Vagaro vs Mindbody: Can a $120 Scheduler Replace a $349 One?"
"article","yoga-studio.ts","yogaStudioArticles","yoga-studio-saas-sprawl-diagnostic","yoga-studio","","C-SprawlDiagnostic",13,0,false,"high","5 Signs Your Yoga Studio Has SaaS Sprawl (And What It Costs You)"
"article","yoga-studio.ts","yogaStudioArticles","yoga-studio-integration-stack-deep-dive","yoga-studio","","D-IntegrationStack",3,0,false,"high","Yoga Studio Integration Stack Deep-Dive: How Your Tools Actually Connect"
"blog","cross-cutting.ts","crossCuttingPosts","what-is-saas-sprawl-and-why-is-it-costing-your-small-business-thousands","","cross-cutting","C-SprawlDiagnostic",3,0,false,"high","What Is SaaS Sprawl and Why Is It Costing Your Small Business Thousands?"
"blog","cross-cutting.ts","crossCuttingPosts","how-ai-can-replace-a-fractional-cfo-for-software-purchasing-decisions","","cross-cutting","D-IntegrationStack",3,0,false,"high","How AI Can Replace a Fractional CFO for Software Purchasing Decisions"
"blog","cross-cutting.ts","crossCuttingPosts","the-hidden-cost-of-free-trial-software-stacking","","cross-cutting","C-SprawlDiagnostic",3,0,false,"high","The Hidden Cost of Free-Trial Software Stacking"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-negotiate-saas-renewal-pricing-before-you-get-auto-billed","","cross-cutting","A-CostBreakdown",3,0,false,"high","How to Negotiate SaaS Renewal Pricing Before You Get Auto-Billed"
"blog","cross-cutting.ts","crossCuttingPosts","the-4-pillar-tech-stack-every-small-business-needs","","cross-cutting","D-IntegrationStack",12,0,false,"high","The 4-Pillar Tech Stack Every Small Business Needs"
"blog","cross-cutting.ts","crossCuttingPosts","how-much-should-a-small-business-spend-on-software-by-revenue","","cross-cutting","A-CostBreakdown",1,1,true,"medium","How Much Should a Small Business Spend on Software (By Revenue)?"
"blog","cross-cutting.ts","crossCuttingPosts","why-most-best-software-rankings-are-secretly-paid-rankings","","cross-cutting","B-ToolComparison",5,0,false,"high","Why Most Best Software Rankings Are Secretly Paid Rankings"
"blog","cross-cutting.ts","crossCuttingPosts","software-audit-checklist-20-questions-before-your-next-saas-renewal","","cross-cutting","D-IntegrationStack",3,0,false,"high","Software Audit Checklist: 20 Questions Before Your Next SaaS Renewal"
"blog","cross-cutting.ts","crossCuttingPosts","the-real-cost-of-switching-software-platforms","","cross-cutting","A-CostBreakdown",3,0,false,"high","The Real Cost of Switching Software Platforms"
"blog","cross-cutting.ts","crossCuttingPosts","why-add-a-seat-pricing-quietly-bankrupts-growing-small-businesses","","cross-cutting","A-CostBreakdown",5,0,false,"high","Why Add-a-Seat Pricing Quietly Bankrupts Growing Small Businesses"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-build-a-4-pillar-tech-stack-for-a-new-business-step-by-step","","cross-cutting","C-SprawlDiagnostic",11,0,false,"high","How to Build a 4-Pillar Tech Stack for a New Business (Step-by-Step)"
"blog","cross-cutting.ts","crossCuttingPosts","why-your-software-stack-is-probably-missing-a-security-pillar","","cross-cutting","D-IntegrationStack",3,0,false,"high","Why Your Software Stack Is Probably Missing a Security Pillar"
"blog","cross-cutting.ts","crossCuttingPosts","the-real-cost-of-not-integrating-your-software-stack","","cross-cutting","D-IntegrationStack",5,0,false,"high","The Real Cost of Not Integrating Your Software Stack"
"blog","cross-cutting.ts","crossCuttingPosts","should-you-build-custom-software-or-buy-off-the-shelf","","cross-cutting","A-CostBreakdown",3,0,false,"high","Should You Build Custom Software or Buy Off-the-Shelf?"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-evaluate-software-vendors-without-getting-sold-to","","cross-cutting","X-CrossCutting",3,0,false,"high","How to Evaluate Software Vendors Without Getting Sold To"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-audit-your-software-stack-in-under-30-minutes","","cross-cutting","D-IntegrationStack",14,0,false,"high","How to Audit Your Software Stack in Under 30 Minutes"
"blog","cross-cutting.ts","crossCuttingPosts","why-small-businesses-overpay-for-software-and-how-to-stop","","cross-cutting","A-CostBreakdown",12,0,false,"high","Why Small Businesses Overpay for Software (And How to Stop)"
"blog","cross-cutting.ts","crossCuttingPosts","software-audit-vs-software-audit-tool-whats-the-difference","","cross-cutting","B-ToolComparison",9,0,false,"high","Software Audit vs. Software Audit Tool: What's the Difference?"
"blog","cross-cutting.ts","crossCuttingPosts","when-to-hire-a-fractional-cto-vs-using-an-audit-tool","","cross-cutting","B-ToolComparison",10,0,false,"high","When to Hire a Fractional CTO vs. Using an Audit Tool"
"blog","cross-cutting.ts","crossCuttingPosts","saas-contract-terms-slas-auto-renewals-and-hidden-fees","","cross-cutting","A-CostBreakdown",12,0,false,"high","SaaS Contract Terms: SLAs, Auto-Renewals, and Hidden Fees Every Business Owner Must Know"
"blog","cross-cutting.ts","crossCuttingPosts","signs-your-software-stack-is-ready-for-an-upgrade","","cross-cutting","D-IntegrationStack",11,0,false,"high","How to Know When Your Software Stack Is Ready for an Upgrade"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-read-a-software-vendor-pricing-page-like-a-cfo","","cross-cutting","X-CrossCutting",11,0,false,"high","How to Read a Software Vendor's Pricing Page Like a CFO"
"blog","cross-cutting.ts","crossCuttingPosts","when-to-upgrade-from-spreadsheets-to-real-software","","cross-cutting","X-CrossCutting",9,0,false,"high","When to Upgrade from Spreadsheets to Real Software"
"blog","cross-cutting.ts","crossCuttingPosts","the-real-cost-of-software-your-team-doesnt-use","","cross-cutting","A-CostBreakdown",9,0,false,"high","The Real Cost of Software Your Team Doesn't Use"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-build-a-software-procurement-policy","","cross-cutting","D-IntegrationStack",9,0,false,"high","How to Build a Software Procurement Policy That Actually Works"
"blog","cross-cutting.ts","crossCuttingPosts","why-you-should-review-your-software-stack-every-year","","cross-cutting","C-SprawlDiagnostic",10,0,false,"high","Why You Should Review Your Software Stack Every Year (and How to Do It)"
"blog","cross-cutting.ts","crossCuttingPosts","integration-vs-automation-and-why-both-matter","","cross-cutting","D-IntegrationStack",9,0,false,"high","Integration vs. Automation: What's the Difference and Why Both Matter"
"blog","cross-cutting.ts","crossCuttingPosts","the-case-for-software-consolidation-over-cost-cutting","","cross-cutting","A-CostBreakdown",8,0,false,"high","The Case for Software Consolidation Over Cost-Cutting"
"blog","cross-cutting.ts","crossCuttingPosts","how-to-measure-the-roi-of-your-software-stack","","cross-cutting","X-CrossCutting",8,0,false,"high","How to Measure the ROI of Your Software Stack"
"blog","cross-cutting.ts","crossCuttingPosts","why-your-accountant-should-review-your-software-stack","","cross-cutting","X-CrossCutting",8,0,false,"high","Why Your Accountant Should Review Your Software Stack"
"blog","cross-cutting.ts","crossCuttingPosts","the-small-business-guide-to-software-compliance","","cross-cutting","B-ToolComparison",8,0,false,"high","The Small Business Guide to Software Compliance"
